BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t131,39449.813509018524,0.0,-2881.002598004945,400.0,-338.24091101358977,0.0,0.0,0.0,0.0,-36630.57
t132,41756.251062129,0.0,-4859.638565051782,400.0,-1296.0424970772267,0.0,0.0,0.0,0.0,-36000.57
t133,41738.88246744608,0.0,-4993.389171899917,400.0,-1638.9232955461675,0.0,0.0,0.0,0.0,-35506.57
t134,41605.96717168809,0.0,-4391.2046928123045,600.0000000000001,-2631.1924788757988,0.0,0.0,0.0,0.0,-35183.57
t135,41115.40997776619,0.0,-5409.053015609947,400.0,-1298.786962156245,0.0,0.0,0.0,0.0,-34807.57
t136,40534.52456598311,0.0,-5223.189525772779,400.0,-1009.765040210342,0.0,0.0,0.0,0.0,-34701.57
t137,39812.49662283543,0.0,-4697.628291831821,600.0000000000001,-799.2983310036172,0.0,0.0,0.0,0.0,-34915.57
t138,39177.49348613904,81.67564892849244,-2535.974980736717,400.0,-1112.62415433082,0.0,0.0,0.0,0.0,-36010.57
t139,35809.66138695271,1690.4255416528342,-0.0,600.0000000000001,-254.51692860554326,0.0,0.0,0.0,0.0,-37845.57
t140,36318.44024150885,901.1297584911447,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-37819.57
t141,35800.56999999999,726.0,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-37126.57
t142,35207.24561022011,127.32438977987837,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-35934.57
t143,34379.26789039722,0.0,-130.20937126349583,600.0000000000001,-811.4885191337316,0.0,0.0,0.0,0.0,-34037.57
t144,33966.73332272229,0.0,-911.5820743570979,400.0,-1530.5812483651905,0.0,0.0,0.0,0.0,-31924.57
t145,32746.052145774833,0.0,-2388.946193736729,400.0,-345.5359520381018,0.0,0.0,0.0,0.0,-30411.57
t146,31399.651763782436,0.0,-2075.694580243808,400.0,-389.38718353862936,0.0,0.0,0.0,0.0,-29334.57
t147,31273.120057578744,0.0,-2203.8977578717395,600.0000000000001,-718.6522997070035,0.0,0.0,0.0,0.0,-28950.57
t148,30964.308690572132,0.0,-1105.090205234409,600.0000000000001,-1570.6484853377206,0.0,0.0,0.0,0.0,-28888.57
t149,29541.227537372462,0.0,-0.0,400.0,-256.65753737245893,0.0,0.0,0.0,0.0,-29684.57
t150,31528.927568533905,0.0,-0.0,495.7428341261222,-377.10040266002943,0.0,0.0,0.0,0.0,-31647.57
t151,34533.368367531715,0.0,-0.0,600.0000000000001,-451.7983675317043,0.0,0.0,0.0,0.0,-34681.57
t152,36050.52216221125,0.0,-0.0,600.0000000000001,-506.9521622112401,0.0,0.0,0.0,0.0,-36143.57
t153,35779.57000000001,0.0,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-36379.57
t154,36155.56999999999,0.0,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-36755.57
t155,37343.16330584923,0.0,-0.0,600.0000000000001,-671.5933058492404,0.0,0.0,0.0,0.0,-37271.57
t156,37535.71952827687,0.0,-0.0,600.0000000000001,-624.1495282768816,0.0,0.0,0.0,0.0,-37511.57
t157,37084.57,0.0,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-37684.57
t158,37359.57,0.0,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-37959.57
