BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t1061,48389.218083067855,0.0,-601.5288385367305,600.0000000000001,-1531.1192445311365,0.0,0.0,0.0,0.0,-46856.57
t1062,48647.0518398571,375.6289945200931,-0.0,600.0000000000001,-1240.110834377196,0.0,0.0,0.0,0.0,-48382.57
t1063,48533.684748876665,611.6117587664046,-0.0,600.0000000000001,-781.726507643089,0.0,0.0,0.0,0.0,-48963.57
t1064,51365.051090429566,0.0,-393.5058817413704,600.0000000000001,-429.9752086882049,0.0,0.0,0.0,0.0,-51141.57
t1065,58080.83049642218,0.0,-3285.0544942866045,600.0000000000001,-699.2060021355883,0.0,0.0,0.0,0.0,-54696.57
t1066,60978.298515694005,0.0,-2503.893254068747,600.0000000000001,-169.83526162526925,0.0,0.0,0.0,0.0,-58904.57
t1067,63954.897377612,0.0,-1643.3273776120077,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-62911.57
t1068,66147.20971156294,0.0,-103.63971156295185,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-66643.57
t1069,69419.57,0.0,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-70019.57
t1070,71557.98932923515,36.58067076488394,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-72194.57
t1071,72330.40452029207,203.16547970794994,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-73133.57
t1072,72308.42822241437,491.14177758567234,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-73399.57
t1073,69328.8960581547,2918.6739418453085,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-72847.57
t1074,68155.48683314076,2531.083166859244,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-71286.57
t1075,67065.66313787963,1276.9068621203799,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-68942.57
t1076,62609.06100824886,3482.508991751124,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-66691.57
t1077,62325.15686579942,1357.4131342005653,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-64282.56999999999
t1078,59323.18474738538,393.38525261459955,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-60316.57
t1079,55583.23823406167,123.04154067772207,-0.002907408806189444,600.0000000000001,-328.706867330614,0.0,0.0,0.0,0.0,-55977.57
t1080,52967.19725926763,0.0,-683.5760727277104,600.0000000000001,-524.0511865399484,0.0,0.0,0.0,0.0,-52359.57
t1081,51050.38322106778,0.0,-1393.5251006429248,600.0000000000001,-715.2881204248758,0.0,0.0,0.0,0.0,-49541.57
t1082,49770.06899129176,0.0,-1657.0105279390657,600.0000000000001,-1089.4884633527186,0.0,0.0,0.0,0.0,-47623.57
t1083,49355.447781014365,0.0,-2296.890935883917,600.0000000000001,-1290.9868451304699,0.0,0.0,0.0,0.0,-46367.57
t1084,49153.77194907758,0.0,-2002.7149129835354,600.0000000000001,-1627.4870360940645,0.0,0.0,0.0,0.0,-46123.57
t1085,48803.59238493149,0.0,-373.03639509479865,600.0000000000001,-1901.985989836713,0.0,0.0,0.0,0.0,-47128.57
t1086,49198.9024862929,531.4341564605242,-85.78209540112447,600.0000000000001,-1585.984547352327,0.0,0.0,0.0,0.0,-48658.57
t1087,49051.51509000274,798.6688910885983,-40.05408552238844,600.0000000000001,-1106.5598955689672,0.0,0.0,0.0,0.0,-49303.57
t1088,51761.85955600945,256.503266631166,-299.68171489639053,600.0000000000001,-764.1111077442484,0.0,0.0,0.0,0.0,-51554.57
t1089,58405.33162390314,0.0,-2834.090800332235,600.0000000000001,-909.6708235709256,0.0,0.0,0.0,0.0,-55261.57
t1090,62929.216397146745,0.0,-3294.298786752459,600.0000000000001,-758.3476103943119,0.0,0.0,0.0,0.0,-59476.57
t1091,64720.58409936209,0.0,-1622.4728461583966,600.0000000000001,-84.54125320371615,0.0,0.0,0.0,0.0,-63613.57
t1092,67138.14631668595,0.0,-434.51062973105496,600.0000000000001,-76.06568695490539,0.0,0.0,0.0,0.0,-67227.57
t1093,69813.04815610604,110.59921717646388,-0.07737328249889036,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-70523.57
t1094,72004.42647537234,174.22089791018334,-0.07737328249889036,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-72778.57
