BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t1669,47904.21840263444,0.0,-6314.648402634439,0.0,-0.0,0.0,0.0,0.0,0.0,-41589.57
t1670,49450.67042606606,0.0,-7199.100426066063,0.0,-0.0,0.0,0.0,0.0,0.0,-42251.57
t1671,49327.33011837212,0.0,-6865.760118372128,0.0,-0.0,0.0,0.0,0.0,0.0,-42461.57
t1672,48177.01100379899,0.0,-5742.441003798993,0.0,-0.0,0.0,0.0,0.0,0.0,-42434.57
t1673,43326.42125384176,1346.9199999999998,-2002.7712538417645,0.0,-0.0,0.0,0.0,0.0,0.0,-42670.57
t1674,40557.36415485466,3561.205845145337,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-44118.57
t1675,39869.09827671684,5528.47172328316,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-45397.57
t1676,43783.49215725482,2181.1250603361377,-925.0472175909592,0.0,-0.0,0.0,0.0,0.0,0.0,-45039.57
t1677,43762.52965262281,1563.0172852216485,-1061.9769378444532,0.0,-0.0,0.0,0.0,0.0,0.0,-44263.57
t1678,42850.090637699934,1639.2052605458714,-1706.7258982458131,0.0,-0.0,0.0,0.0,0.0,0.0,-42782.57
t1679,37263.866324633476,3083.70367536652,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-40347.57
t1680,37527.475715078435,987.9155850433841,-648.8213001218169,0.0,-0.0,0.0,0.0,0.0,0.0,-37866.57
t1681,39626.18860893086,0.0,-1869.618608930863,0.0,-0.0,0.0,0.0,0.0,0.0,-37756.57
t1682,37220.57000000001,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-37220.57
t1683,37212.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-37212.57
t1684,37555.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-37555.57
t1685,38550.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-38550.57
t1686,42022.8772186667,0.0,-1624.3072186667046,0.0,-0.0,0.0,0.0,0.0,0.0,-40398.57
t1687,43171.58147605856,0.0,-525.0114760585675,0.0,-0.0,0.0,0.0,0.0,0.0,-42646.57
t1688,46733.862884783375,0.0,-2530.292884783371,0.0,-0.0,0.0,0.0,0.0,0.0,-44203.57
t1689,44082.50277228344,140.06722771655748,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-44222.57
t1690,43394.991019381516,177.3762660106299,-807.7972853921426,0.0,-0.0,0.0,0.0,0.0,0.0,-42764.57
t1691,43636.533353448445,0.0,-2796.96335344844,0.0,-0.0,0.0,0.0,0.0,0.0,-40839.57
t1692,40606.773007518794,0.0,-1321.2030075187972,0.0,-0.0,0.0,0.0,0.0,0.0,-39285.57
t1693,43210.98314578819,0.0,-5128.413145788198,0.0,-0.0,0.0,0.0,0.0,0.0,-38082.57
t1694,38644.88903665722,0.0,-1251.319036657227,0.0,-0.0,0.0,0.0,0.0,0.0,-37393.57
t1695,37075.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-37075.57
t1696,36837.57,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-36837.57
t1697,39540.16680218686,0.0,-2770.5968021868553,0.0,-0.0,0.0,0.0,0.0,0.0,-36769.57
t1698,39263.84776552963,0.0,-1519.2777655296286,0.0,-0.0,0.0,0.0,0.0,0.0,-37744.57
